          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
         
node   3 sent_total   2177  recv_total   2702

node   4  (   1,    0) (   0,    0) (   2,    1) (   5,    2) (   4,    6) (   4,    5) (   3,    6) (   4,    3) (   3,    2) (   4,    2)
          (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1)
          (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1)
          (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1)
          (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2)
          (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2)
          (   3,    5) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5)
          (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3)
          (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1)
          (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    5) (   4,    3) (   3,    1) (   4,    1)
          (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    1) (   4,    2) (   3,    1) (   4,    1) (   4,    1)
          (   4,    1) (   3,    1) (   4,    2) (   4,    2) (   3,    1) (   4,    2) (   3,    1) (   4,    1) (   4,    1) (   4,    1)
          (   3,    1) (   4,    2) (   4,    2) (   3,    1) (   4,    2) (   3,    1) (   4,    1) (   3,    1) (   3,    2) (   3,    2)
          (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    4)
          (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
         
node   4 sent_total   2178  recv_total   1959

node   5  (   0,    0) (   1,    0) (   0,    0) (   5,    2) (   5,    5) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1)
          (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1)
          (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1)
          (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1)
          (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1)
          (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2)
          (   4,    3) (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3)
          (   3,    4) (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4)
          (   4,    3) (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3)
          (   3,    1) (   4,    1) (   4,    1) (   4,    1) (   3,    1) (   4,    2) (   4,    3) (   3,    4) (   4,    3) (   3,    1)
          (   4,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total    363  recv_total    191

node   6  (   0,    0) (   1,    0) (   0,    0) (   5,    2) (   3,    6) (   4,    8) (   4,    7) (   3,    7) (   4,    7) (   3,    8)
          (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8)
          (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8)
          (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8)
          (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8)
          (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8)
          (   4,    9) (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9)
          (   3,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8)
          (   4,    8) (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8)
          (   3,    8) (   4,    8) (   4,    8) (   4,    8) (   3,    8) (   4,    8) (   4,    9) (   3,    8) (   4,    8) (   3,    8)
          (   4,    8) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
